Created_At,Entities,Id,Language,Place,Source,Text,Username
Fri Oct 04 07:02:15 +0000 2019,"{'hashtags': [{'indices': [76, 91], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/coolharsh5/sta…', 'expanded_url': 'https://twitter.com/coolharsh5/status/1179683009538060288', 'indices': [108, 131], 'url': 'https://t.co/z0S651xcXr'}], 'user_mentions': [{'id': 167818277, 'id_str': '167818277', 'indices': [39, 50], 'name': 'Harsh Agarwal', 'screen_name': 'coolharsh5'}]}",1180015256778633216,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Appreciate the support of Cauvery Mitr @coolharsh5 for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/z0S651xcXr,Sadhguru
Fri Oct 04 06:22:15 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1180005190633578497', 'indices': [121, 144], 'url': 'https://t.co/shYEWgC2Il'}], 'user_mentions': []}",1180005190633578497,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",National Defence College - an institution of great significance and eminence. It is my privilege &amp; pleasure to be a… https://t.co/shYEWgC2Il,Sadhguru
Fri Oct 04 04:53:24 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179982830379491333', 'indices': [117, 140], 'url': 'https://t.co/q6PSWjwe7r'}], 'user_mentions': []}",1179982830379491333,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every worm, every insect, every animal is working for the ecological wellbeing of the planet. Only we humans, who c… https://t.co/q6PSWjwe7r",Sadhguru
Fri Oct 04 03:31:23 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179962192336052224', 'indices': [121, 144], 'url': 'https://t.co/6WgkO8XvNR'}], 'user_mentions': [{'id': 74447139, 'id_str': '74447139', 'indices': [80, 86], 'name': 'UNCCD', 'screen_name': 'UNCCD'}]}",1179962192336052224,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Belated birthday greetings &amp; my best wishes for all the wonderful work that @UNCCD is doing. On 150th anniversary o… https://t.co/6WgkO8XvNR,Sadhguru
Fri Oct 04 02:45:07 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179950545253085189', 'indices': [117, 140], 'url': 'https://t.co/EwnKB1E5Ur'}], 'user_mentions': []}",1179950545253085189,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","If you gain a little more mastery over your mind, body, and life energies, you can become the master of your destin… https://t.co/EwnKB1E5Ur",Sadhguru
Thu Oct 03 17:18:48 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179808026993127424', 'indices': [117, 140], 'url': 'https://t.co/rGtwJpVD5S'}], 'user_mentions': []}",1179808026993127424,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To solve India’s water problems in the short term, engineering solutions can be employed but a time has come when w… https://t.co/rGtwJpVD5S",Sadhguru
Thu Oct 03 16:36:46 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179797452401958913', 'indices': [117, 140], 'url': 'https://t.co/M04I5y1x4A'}], 'user_mentions': []}",1179797452401958913,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The elephant in the room is human population because we cannot control human aspirations; we can only control human… https://t.co/M04I5y1x4A,Sadhguru
Thu Oct 03 15:03:11 +0000 2019,"{'hashtags': [{'indices': [20, 35], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179773899866640385', 'indices': [117, 140], 'url': 'https://t.co/joFF7Tb3Ph'}], 'user_mentions': []}",1179773899866640385,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As the next step in #CauveryCalling, we are working towards converting at least 500 farmers in each Taluk in Karnat… https://t.co/joFF7Tb3Ph",Sadhguru
Thu Oct 03 14:08:53 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179760233511604226', 'indices': [117, 140], 'url': 'https://t.co/hQmfutDtUN'}], 'user_mentions': [{'id': 1682605616, 'id_str': '1682605616', 'indices': [5, 15], 'name': 'A S Rawat', 'screen_name': 'imasrawat'}]}",1179760233511604226,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @imasrawat, we have problems but we also have a beating heart. Glad that you heard the call of Mother Cauvery.… https://t.co/hQmfutDtUN",Sadhguru
Thu Oct 03 13:22:36 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179748586344587264', 'indices': [117, 140], 'url': 'https://t.co/FFHzeORizr'}], 'user_mentions': [{'id': 19190337, 'id_str': '19190337', 'indices': [1, 16], 'name': 'Isha Foundation', 'screen_name': 'ishafoundation'}, {'id': 14786217, 'id_str': '14786217', 'indices': [47, 62], 'name': 'Rainforest Alliance', 'screen_name': 'RnfrstAlliance'}, {'id': 398114261, 'id_str': '398114261', 'indices': [67, 81], 'name': 'EcoAgriculture', 'screen_name': 'EcoAgPartners'}]}",1179748586344587264,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",.@ishafoundation was pleased to participate in @RnfrstAlliance and @EcoAgPartners 1000 Landscapes Co-Design Incepti… https://t.co/FFHzeORizr,Sadhguru
Thu Oct 03 12:46:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179739513129582592', 'indices': [117, 140], 'url': 'https://t.co/tkFPktHTn2'}], 'user_mentions': []}",1179739513129582592,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",To neutralize the toxicity of the minds of certain people who do not want Cauvery to be revitalized and want farmer… https://t.co/tkFPktHTn2,Sadhguru
Thu Oct 03 09:30:17 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179690120758190081', 'indices': [111, 134], 'url': 'https://t.co/dh6jLmyY1I'}], 'user_mentions': []}",1179690120758190081,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Water is a resource that needs to be managed. Unfortunately, we think about water only when we run out of it.… https://t.co/dh6jLmyY1I",Sadhguru
Thu Oct 03 07:57:12 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179666698812575744', 'indices': [117, 140], 'url': 'https://t.co/xO64tp4qoN'}], 'user_mentions': [{'id': 474883552, 'id_str': '474883552', 'indices': [5, 20], 'name': 'Jisshu U Sengupta', 'screen_name': 'Jisshusengupta'}]}",1179666698812575744,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @Jisshusengupta and Sara, may your heartfelt appeal inspire millions of parents and children. Your support and… https://t.co/xO64tp4qoN",Sadhguru
Thu Oct 03 06:30:12 +0000 2019,"{'hashtags': [{'indices': [52, 67], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179644801412558848', 'indices': [117, 140], 'url': 'https://t.co/HQSKMLKMUd'}], 'user_mentions': [{'id': 3240137694, 'id_str': '3240137694', 'indices': [5, 17], 'name': 'HINA KHAN', 'screen_name': 'eyehinakhan'}]}",1179644801412558848,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @eyehinakhan, your contribution and support to #CauveryCalling will go a long way in ensuring well-being of so… https://t.co/HQSKMLKMUd",Sadhguru
Thu Oct 03 05:12:29 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179625245629485056', 'indices': [117, 140], 'url': 'https://t.co/XZAPqzh2vi'}], 'user_mentions': []}",1179625245629485056,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It was Mahatma's vision to end violence not only against human beings, but against all life forms on the planet. Th… https://t.co/XZAPqzh2vi",Sadhguru
Thu Oct 03 04:21:43 +0000 2019,"{'hashtags': [{'indices': [11, 26], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179612470169632768', 'indices': [117, 140], 'url': 'https://t.co/MFKixfBczU'}], 'user_mentions': []}",1179612470169632768,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The aim of #CauveryCalling is to enable plantation of 242 crore trees in Cauvery basin which will sequester 9-12 tr… https://t.co/MFKixfBczU,Sadhguru
Thu Oct 03 02:45:04 +0000 2019,"{'hashtags': [{'indices': [16, 30], 'text': 'MahatmaGandhi'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179588146356469760', 'indices': [117, 140], 'url': 'https://t.co/x8LSzThm7n'}], 'user_mentions': []}",1179588146356469760,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",The impact that #MahatmaGandhi made through peaceful means is unique in human history. This was only possible throu… https://t.co/x8LSzThm7n,Sadhguru
Wed Oct 02 15:57:07 +0000 2019,"{'hashtags': [{'indices': [72, 87], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/hkashu/status/…', 'expanded_url': 'https://twitter.com/hkashu/status/1178986093976457217', 'indices': [104, 127], 'url': 'https://t.co/UOrOFCerQk'}], 'user_mentions': [{'id': 113663887, 'id_str': '113663887', 'indices': [39, 46], 'name': 'Ashwini Krishnappa', 'screen_name': 'hkashu'}]}",1179425085318483970,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Appreciate the support of Cauvery Mitr @hkashu for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/UOrOFCerQk,Sadhguru
Wed Oct 02 14:44:12 +0000 2019,"{'hashtags': [{'indices': [0, 15], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179406735443935239', 'indices': [117, 140], 'url': 'https://t.co/60jCA5uQA6'}], 'user_mentions': [{'id': 74447139, 'id_str': '74447139', 'indices': [51, 57], 'name': 'UNCCD', 'screen_name': 'UNCCD'}]}",1179406735443935239,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#CauveryCalling is committed to make the vision of @UNCCD a reality by helping farmers plant 2.42 billion trees thr… https://t.co/60jCA5uQA6,Sadhguru
Wed Oct 02 13:59:08 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179395391403560963', 'indices': [108, 131], 'url': 'https://t.co/bhzRuP9xi8'}], 'user_mentions': [{'id': 2692996591, 'id_str': '2692996591', 'indices': [74, 82], 'name': 'Namma KPL', 'screen_name': 'KPLKSCA'}, {'id': 833609949427204098, 'id_str': '833609949427204098', 'indices': [88, 103], 'name': 'Krishnappa Gowtham', 'screen_name': 'gowthamyadav88'}]}",1179395391403560963,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Deeply appreciate the support of cricketer &amp; Man of the Tournament at @KPLKSCA 2019 @gowthamyadav88 to… https://t.co/bhzRuP9xi8,Sadhguru
Wed Oct 02 11:51:49 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179363351123677184', 'indices': [117, 140], 'url': 'https://t.co/MQmWPx7jSK'}], 'user_mentions': []}",1179363351123677184,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Two years ago, on this day, a nationwide journey to revitalize India's severely depleting rivers, reached the natio… https://t.co/MQmWPx7jSK",Sadhguru
Wed Oct 02 10:35:29 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1179344141936943109', 'indices': [117, 140], 'url': 'https://t.co/hQB9TS7d8w'}], 'user_mentions': []}",1179344141936943109,en,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","As a tribute to Mahatma on his 150th birth anniversary, we are renaming all our existing 35 and upcoming 350 nurser… https://t.co/hQB9TS7d8w",Sadhguru
